file_path,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_8.json,107,77,107,77,38,65,19,58
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_8.json,421,242,421,242,145,161,62,98
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_3.json,34,65,34,65,35,61,16,51
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_8.json,185,105,185,105,88,79,35,59
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_7.json,72,130,72,130,39,89,16,65
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_4.json,227,137,227,137,109,125,49,79
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_7.json,162,107,162,107,82,132,43,69
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_5.json,334,194,334,194,125,153,99,100
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_2.json,526,241,526,241,245,173,136,142
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_8.json,68,157,68,157,41,148,14,67
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.7D2_4.json,396,185,396,185,152,142,169,135
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_1.json,229,202,229,202,103,124,63,99
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_4.json,196,115,196,115,92,82,38,58
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_2.json,265,193,265,193,144,170,90,120
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_1.json,102,83,102,83,40,63,18,56
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_5.json,176,121,176,121,89,107,42,60
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_5.json,300,171,300,171,121,115,58,75
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.8D2_4.json,482,195,482,195,200,144,105,126
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.1D2_0.json,76,126,76,126,39,93,19,71
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_5.json,185,98,185,98,87,86,33,65
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.2D2_4.json,192,213,192,213,93,168,59,116
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.1D2_2.json,106,122,106,122,48,85,15,84
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_2.json,172,149,172,149,81,94,29,51
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_2.json,313,167,313,167,86,82,54,70
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_3.json,183,206,183,206,88,168,33,80
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_0.json,216,180,216,180,87,167,36,116
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_5.json,392,171,392,171,213,146,109,101
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.1D2_5.json,100,115,100,115,36,75,15,73
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_8.json,316,217,316,217,110,118,59,96
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_7.json,273,154,273,154,98,101,66,89
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_4.json,364,189,364,189,136,119,84,104
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_2.json,339,167,339,167,116,97,78,89
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.5D2_1.json,340,146,340,146,159,127,116,90
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_7.json,109,96,109,96,47,63,14,51
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_2.json,261,141,261,141,109,97,69,75
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.7D2_8.json,457,211,457,211,175,158,113,104
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_6.json,218,110,218,110,114,95,61,76
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_2.json,88,184,88,184,49,160,17,83
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_7.json,453,208,453,208,198,145,104,114
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_3.json,417,210,417,210,162,141,78,101
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_8.json,159,127,159,127,107,134,52,82
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.5D2_2.json,354,172,354,172,162,137,93,97
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_3.json,165,74,165,74,63,68,32,58
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_3.json,372,225,372,225,191,183,144,143
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_0.json,90,91,90,91,42,64,13,51
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_0.json,116,177,116,177,49,163,18,102
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_8.json,469,218,469,218,215,166,123,128
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.7D2_0.json,444,198,444,198,182,140,114,118
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.5D2_0.json,402,219,402,219,191,156,135,123
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_4.json,199,175,199,175,101,135,56,90
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_0.json,472,208,472,208,208,166,98,110
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_6.json,272,200,272,200,114,174,81,110
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_5.json,133,100,133,100,48,65,13,55
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_8.json,202,162,202,162,87,117,42,87
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_8.json,203,204,203,204,99,154,34,84
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_3.json,321,150,321,150,112,97,59,79
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.2D2_9.json,223,185,223,185,76,139,41,115
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_6.json,331,240,331,240,115,146,62,128
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_8.json,396,194,396,194,187,169,128,126
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_1.json,288,208,288,208,141,149,90,121
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_3.json,246,120,246,120,114,86,64,67
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_2.json,188,203,188,203,68,149,31,95
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_9.json,143,176,143,176,73,158,39,90
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_5.json,298,196,298,196,119,131,76,116
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_4.json,370,245,370,245,162,158,103,111
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_9.json,289,183,289,183,119,178,83,107
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_1.json,363,193,363,193,150,134,126,114
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_5.json,475,209,475,209,207,183,111,129
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_6.json,258,147,258,147,110,127,44,74
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_4.json,345,167,345,167,146,109,97,79
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_6.json,117,107,117,107,43,82,14,63
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_9.json,122,102,122,102,50,90,16,57
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_2.json,74,80,74,80,46,87,16,59
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_5.json,392,255,392,255,146,154,72,101
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_2.json,50,73,50,73,35,66,13,52
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_1.json,207,130,207,130,80,81,30,62
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_4.json,98,160,98,160,40,180,15,107
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_5.json,225,158,225,158,90,141,36,81
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_4.json,279,213,279,213,98,148,63,99
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_4.json,281,160,281,160,132,119,65,96
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_5.json,292,152,292,152,100,94,56,58
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_0.json,254,129,254,129,122,96,52,70
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_7.json,323,128,323,128,128,116,68,83
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.8D2_5.json,545,257,545,257,231,185,130,99
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_5.json,315,148,315,148,131,115,85,89
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_4.json,467,242,467,242,195,159,153,130
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_7.json,181,107,181,107,80,85,46,59
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_8.json,60,68,60,68,38,63,19,51
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_0.json,437,196,437,196,242,171,125,129
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_1.json,281,154,281,154,142,115,78,83
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_7.json,324,162,324,162,136,131,70,104
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_8.json,236,140,236,140,102,101,62,81
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_7.json,112,187,112,187,33,133,17,98
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_1.json,165,96,165,96,84,75,48,59
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_0.json,259,136,259,136,82,86,58,66
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_5.json,335,188,335,188,155,143,115,130
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_0.json,266,132,266,132,124,108,72,79
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_6.json,417,186,417,186,205,163,104,98
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_0.json,264,155,264,155,122,113,83,92
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_5.json,271,127,271,127,114,106,77,65
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_9.json,294,192,294,192,129,154,65,94
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_7.json,352,178,352,178,163,140,89,84
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_1.json,186,124,186,124,79,101,37,68
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_7.json,272,176,272,176,115,185,68,102
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_9.json,399,169,399,169,157,120,110,119
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_9.json,485,206,485,206,247,176,147,161
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_7.json,350,161,350,161,140,119,106,109
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.1D2_4.json,117,145,117,145,36,105,12,66
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_4.json,196,156,196,156,80,124,29,68
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_2.json,335,185,335,185,162,144,78,100
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.1D2_8.json,110,125,110,125,39,94,16,57
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_6.json,111,73,111,73,54,62,14,53
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_5.json,372,195,372,195,189,157,84,108
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_3.json,424,204,424,204,191,157,133,126
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_4.json,359,199,359,199,164,133,107,107
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_1.json,233,181,233,181,113,145,55,85
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_7.json,286,188,286,188,105,125,68,91
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_3.json,169,109,169,109,74,99,40,87
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_6.json,67,139,67,139,33,114,10,59
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_6.json,202,163,202,163,69,117,49,94
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.1D2_1.json,94,101,94,101,49,98,19,71
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_2.json,155,122,155,122,76,112,49,75
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_9.json,173,150,173,150,98,157,45,88
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_6.json,267,196,267,196,110,139,49,79
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.1D2_4.json,104,137,104,137,49,113,15,76
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.5D2_7.json,379,220,379,220,165,153,88,101
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_9.json,127,211,127,211,38,156,23,144
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_2.json,120,187,120,187,48,114,20,68
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_8.json,371,205,371,205,183,182,119,122
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_2.json,250,151,250,151,96,118,62,71
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_3.json,414,191,414,191,179,125,133,110
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_7.json,498,225,498,225,208,174,134,108
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_4.json,462,227,462,227,202,163,105,116
