file_path,depth,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_9.json,45,412,168,217,139,157,138,91,108
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_7.json,45,512,251,204,154,179,151,115,124
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_5.json,45,199,178,112,123,123,128,53,93
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_4.json,45,359,188,186,131,151,141,95,113
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.5D2_4.json,45,333,201,217,158,151,144,98,113
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_5.json,45,199,195,76,105,75,114,33,82
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_0.json,45,279,170,155,130,122,108,78,77
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.5D2_9.json,45,411,185,203,128,166,132,86,91
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_4.json,45,113,100,31,70,38,58,20,58
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_8.json,45,107,77,26,58,38,65,10,49
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_8.json,45,421,242,190,149,145,161,101,126
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_3.json,45,34,65,22,60,35,61,11,52
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_8.json,45,185,105,76,70,88,79,39,67
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_7.json,45,72,130,16,72,39,89,9,73
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_4.json,45,227,137,81,94,109,125,43,68
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_7.json,45,162,107,70,77,82,132,27,68
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_5.json,45,334,194,146,131,125,153,99,100
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_2.json,45,526,241,232,144,245,173,148,115
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_8.json,45,68,157,21,100,41,148,14,67
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.7D2_4.json,45,396,185,243,164,152,142,116,117
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_1.json,45,229,202,89,132,103,124,55,85
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_4.json,45,196,115,90,71,92,82,41,66
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_2.json,45,265,193,155,139,144,170,76,104
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_1.json,45,102,83,30,61,40,63,14,53
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_5.json,45,176,121,66,79,89,107,47,65
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_5.json,45,300,171,112,90,121,115,59,73
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.8D2_4.json,45,482,195,315,181,200,144,105,110
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.1D2_0.json,45,76,126,25,75,39,93,10,77
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_5.json,45,185,98,64,77,87,86,24,55
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.2D2_4.json,45,192,213,68,133,93,168,35,77
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.1D2_2.json,45,106,122,26,71,48,85,15,84
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_2.json,45,172,149,65,79,81,94,45,78
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_2.json,45,313,167,95,101,86,82,54,70
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_3.json,45,183,206,89,167,88,168,40,120
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_0.json,45,216,180,63,113,87,167,36,82
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_5.json,45,392,171,182,125,213,146,110,123
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.1D2_5.json,45,100,115,29,54,36,75,15,57
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_8.json,45,316,217,115,129,110,118,71,105
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_7.json,45,273,154,114,100,98,101,38,71
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_4.json,45,364,189,150,118,136,119,84,104
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_2.json,45,339,167,140,101,116,97,80,74
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.5D2_1.json,45,340,146,206,129,159,127,80,84
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_7.json,45,109,96,39,85,47,63,13,55
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_2.json,45,261,141,110,84,109,97,56,72
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.7D2_8.json,45,457,211,232,151,175,158,154,130
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_6.json,45,218,110,126,90,114,95,50,63
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_2.json,45,88,184,23,87,49,160,12,83
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_7.json,45,453,208,219,156,198,145,81,88
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_3.json,45,417,210,224,172,162,141,105,119
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_8.json,45,159,127,80,79,107,134,29,62
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.5D2_2.json,45,354,172,205,128,162,137,93,97
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_3.json,45,165,74,61,65,63,68,27,60
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_3.json,45,372,225,254,165,191,183,109,150
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_0.json,45,90,91,18,63,42,64,10,52
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_0.json,45,116,177,29,136,49,163,13,74
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_8.json,45,469,218,290,182,215,166,123,130
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.7D2_0.json,45,444,198,231,138,182,140,103,109
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.5D2_0.json,45,402,219,191,129,191,156,110,109
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_4.json,45,199,175,98,123,101,135,69,94
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_0.json,45,472,208,242,156,208,166,101,112
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_6.json,45,272,200,143,152,114,174,72,99
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_5.json,45,133,100,29,59,48,65,14,49
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_8.json,45,202,162,95,114,87,117,39,72
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_8.json,45,203,204,83,142,99,154,40,108
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_3.json,45,321,150,105,82,112,97,56,64
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.2D2_9.json,45,223,185,74,100,76,139,43,104
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_6.json,45,331,240,96,128,115,146,54,109
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_8.json,45,396,194,237,180,187,169,92,102
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_1.json,45,288,208,153,136,141,149,54,98
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_3.json,45,246,120,142,114,114,86,64,67
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_2.json,45,188,203,77,135,68,149,26,98
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_9.json,45,143,176,65,112,73,158,31,100
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_5.json,45,298,196,115,120,119,131,50,88
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_4.json,45,370,245,218,184,162,158,86,121
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_9.json,45,289,183,164,172,119,178,56,111
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_1.json,45,363,193,162,121,150,134,75,85
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_5.json,45,475,209,224,165,207,183,116,120
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_6.json,45,258,147,92,81,110,127,42,66
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_4.json,45,345,167,181,106,146,109,82,78
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_6.json,45,117,107,27,61,43,82,13,51
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_9.json,45,122,102,23,53,50,90,13,52
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_2.json,45,74,80,27,58,46,87,12,56
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_5.json,45,392,255,162,156,146,154,72,109
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_2.json,45,50,73,15,58,35,66,14,53
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_1.json,45,207,130,96,88,80,81,47,65
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_4.json,45,98,160,43,122,40,180,18,92
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_5.json,45,225,158,90,103,90,141,28,58
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_4.json,45,279,213,149,169,98,148,79,114
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_4.json,45,281,160,123,92,132,119,68,80
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_5.json,45,292,152,95,71,100,94,56,58
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_0.json,45,254,129,105,87,122,96,44,63
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_7.json,45,323,128,164,111,128,116,62,73
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.8D2_5.json,45,545,257,270,135,231,185,118,110
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_5.json,45,315,148,167,107,131,115,101,76
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_4.json,45,467,242,281,153,195,159,134,124
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_7.json,45,181,107,75,70,80,85,35,52
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_8.json,45,60,68,26,57,38,63,14,54
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_0.json,45,437,196,318,170,242,171,103,125
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_1.json,45,281,154,150,101,142,115,59,69
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_7.json,45,324,162,171,131,136,131,83,95
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_8.json,45,236,140,105,82,102,101,55,79
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_7.json,45,112,187,38,117,33,133,17,86
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_1.json,45,165,96,75,58,84,75,35,53
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_0.json,45,259,136,80,78,82,86,29,65
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_5.json,45,335,188,178,152,155,143,80,100
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_0.json,45,266,132,107,94,124,108,61,75
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_6.json,45,417,186,243,151,205,163,100,109
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_0.json,45,264,155,186,144,122,113,81,71
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_5.json,45,271,127,111,83,114,106,58,67
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_9.json,45,294,192,143,110,129,154,82,120
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_7.json,45,352,178,144,88,163,140,79,88
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_1.json,45,186,124,65,73,79,101,44,68
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_7.json,45,272,176,118,164,115,185,53,110
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_9.json,45,399,169,213,115,157,120,130,131
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_9.json,45,485,206,267,166,247,176,157,137
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_7.json,45,350,161,197,126,140,119,105,108
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.1D2_4.json,45,117,145,29,60,36,105,12,66
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_4.json,45,196,156,71,99,80,124,27,73
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_2.json,45,335,185,165,116,162,144,82,90
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.1D2_8.json,45,110,125,27,82,39,94,13,57
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_6.json,45,111,73,25,54,54,62,13,56
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_5.json,45,372,195,164,117,189,157,81,91
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_3.json,45,424,204,225,146,191,157,130,141
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_4.json,45,359,199,194,134,164,133,95,114
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_1.json,45,233,181,115,135,113,145,58,94
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_7.json,45,286,188,106,108,105,125,66,86
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_3.json,45,169,109,71,92,74,99,32,86
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_6.json,45,67,139,17,86,33,114,12,83
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_6.json,45,202,163,71,120,69,117,38,76
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.1D2_1.json,45,94,101,35,70,49,98,14,58
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_2.json,45,155,122,65,89,76,112,33,61
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_9.json,45,173,150,124,121,98,157,45,88
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_6.json,45,267,196,115,121,110,139,71,88
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.1D2_4.json,45,104,137,28,96,49,113,14,58
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.5D2_7.json,45,379,220,200,147,165,153,94,107
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_9.json,45,127,211,23,136,38,156,11,104
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_2.json,45,120,187,39,92,48,114,12,79
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_8.json,45,371,205,244,186,183,182,94,115
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_2.json,45,250,151,102,84,96,118,60,65
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_3.json,45,414,191,233,129,179,125,102,93
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_7.json,45,498,225,237,146,208,174,112,94
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_4.json,45,462,227,236,161,202,163,105,116
